id,displayName,displayName_pt,name,name_pt,subname,subname_pt,set,rarity,tribe,subtype,subtype_pt,ability,ability_pt,flavorText,flavorText_pt,brainwashedText,brainwashedText_pt,brainwashed,unique,legendary,loyal,loyalRestriction,artist,serialNumber,isPast,stats/courage,stats/power,stats/wisdom,stats/speed,stats/energy,stats/mugic,elements/fire,elements/air,elements/earth,elements/water,imageUrl
SS-8/100,Olkiex,Olkiex,Olkiex,Olkiex,,,ss,super rare,overworld,Strategist,Estrategista,"When a Creature you control has a Mugic counter put on it, flip target face-up Battlegear face-down.","Quando uma criatura que você controla receber um Contador de Mugic, vire o Equipamento alvo para baixo.","Though Bodal takes credit for the repairs, Olkiex loves working for such a ""charismatic"" boss.","Embora Bodal leve o crédito pelos reparos, Olkiex adora trabalhar para um chefe tão ""carismático"".",,,false,false,false,false,,"Dan Norton, John Rauch",8/100,false,50,75,80,40,55,0,0,0,0,1,https://i.imgur.com/WKTLMlj.png
SS-9/100,Viqtarr,Viqtarr,Viqtarr,Viqtarr,,,ss,rare,overworld,Strategist,Estrategista,"If Viqtarr has both higher :courage:Courage and :wisdom:Wisdom than the opposing engaged Creature, the first attack against it each combat deals 0 damage.","Se Viqtarr tiver :courage:Coragem e :wisdom:Sabedoria maiores que a Criatura em combate do oponente, o primeiro Ataque contra ele em cada combate causa 0 de dano.",,,,,false,false,false,false,,"Khary Randolph, David Curiel",9/100,false,85,55,85,45,45,0,0,0,1,1,https://i.imgur.com/5FfAlfS.png
SS-10/100,Wytod,Wytod,Wytod,Wytod,,,ss,rare,overworld,Muge,Mago,Sacrifice Wytod: Choose a new target for target Mugic which only targets a single Creature.,"Sacrifique Wytod: Escolha um novo alvo para o Mugic alvo, que tem como alvo apenas uma única criatura.","Few Creatures have saved both Maxxor and Najarin's lives. None but Wytod have done so twice!

","Poucas criaturas salvaram as vidas de Maxxor e Najarin. Nenhuma, exceto Wytod, conseguiu isso duas vezes!",,,false,false,false,false,,"Adrian Barrios, Anthony Washington",10/100,false,60,35,65,40,45,1,0,0,0,0,https://i.imgur.com/MjRdeoX.png
BTD-1/222,Accato,Accato,Accato,Accato,,,btd,common,overworld,Minion Warrior,Lacaio Guerreiro,Support: :wisdom:Wisdom 10.,Suporte: :wisdom:Sabedoria 10.,,,Outperform :wisdom:Wisdom  5.,Exceder: :wisdom:Sabedoria 5.,true,false,false,false,,"Gustavo, Tim Kane, Anthony Washington",1/222,false,65,55,80,45,70,1,1,0,0,0,https://i.imgur.com/MfQdTCL.png
BTD-2/222,Akkrean,Akkrean,Akkrean,Akkrean,,,btd,rare,overworld,Guardian Muge,Guardião Mago,:overworldmugic:: Deal 10 damage to target Creature on your side of the Battleboard.,:overworldmugic:: Cause 10 de dano à Criatura alvo no seu lado do Tabuleiro.,"Rarely to enemies enter his lands, and almost never do they leave unscathed.","Raramente inimigos entram em suas terras, e quase nunca saem ilesos.",,,false,false,false,false,,"Khary Randolph, Etienne St.Laurent",2/222,false,50,50,80,55,40,2,0,1,0,0,https://i.imgur.com/7FC31s1.png
BTD-3/222,"Frafdo, The Hero","Frafdo, O Herói",Frafdo,Frafdo,The Hero, O Herói,btd,super rare,overworld,Hero Warrior,Herói Guerreiro,"While you control no other Creatures, Frafdo has an additional 45 Energy.","Enquanto você não controlar nenhuma outra Criatura, Frafdo terá 45 de Energia adicional.","""Thirty against one? It hardly seems fair... for you."" — Frafdo","""Trinta contra um? Não parece justo... para você."" — Frafdo",,,false,false,false,false,,"Khary Randolph, Emilio LopezEtienne St.Laurent",3/222,false,60,80,100,95,60,0,0,0,0,0,https://i.imgur.com/cQBtCxM.png
BTD-4/222,Grindaald,Grindaald,Grindaald,Grindaald,,,btd,common,overworld,Caretaker Minion,Zelador Lacaio,:overworldmugic:: Heal 10 damage to target Creature.,:overworldmugic:: Cure 10 de dano à criatura alvo.,,,:overworldmugic:: Heal 10 damage to target Creature and it loses 10 :wisdom:Wisdom.,:overworldmugic:: Cure 10 de dano à Criatura alvo e ela perde 10 de :wisdom:Sabedoria.,true,false,false,false,,"Dan Norton, Anthony Washington",4/222,false,35,45,70,50,40,2,0,0,0,0,https://i.imgur.com/Ko5wRG1.png
BTD-5/222,Gronmor,Gronmor,Gronmor,Gronmor,,,btd,super rare,overworld,Guardian Minion,Guardião Lacaio,"Support: all Disciplines 5.
:fire:Fire 5.","Suporte: Todas as Disciplinas 5.
:fire:Fogo 5.",,,"Support: Energy 5
Outperform :wisdom:Wisdom  5","Suporte: Energia 5.
Exceder: :wisdom:Sabedoria 5",true,false,false,false,,"Tim Kane, Etienne St.Laurent",5/222,false,85,60,90,60,65,0,1,0,1,1,https://i.imgur.com/MTiPucZ.png
BTD-6/222,"Ikkatosh, Guardian of Nature","Ikkatosh, Guardião da Natureza",Ikkatosh,Ikkatosh,Guardian of Nature, Guardião da Natureza,btd,rare,overworld,Elementalist,Elementalista,"When a Muge or Elementalist Creature you control wins combat, put a Mugic counter on it.","Quando uma Criatura Mago ou Elementalista que você controla vencer um combate, coloque um :overworldmugic: nela.","Having lived for ages, Ikkatosh vaguely remembers the last time the Doors were open. It did not end well.","Tendo vivido por eras, Ikkatosh se lembra vagamente da última vez que as Portas estiveram abertas. Não terminou bem.",,,false,false,false,true,,"Keron Grant, Reggie Butler",6/222,false,55,45,95,70,60,1,1,0,0,1,https://i.imgur.com/sqAOliy.png
BTD-7/222,Issaley,Issaley,Issaley,Issaley,,,btd,rare,overworld,Caretaker Minion,Zelador Lacaio,:water:Water 5.,:water:Água 5.,,,"Opposing Creatures with :water:Water  have ""Exhaust all Disciplines 10.""","As Criaturas do oponente com :water:Água têm ""Exaustão Todas as Disciplinas 10"".",true,false,false,false,,"Khary Randolph, David Curiel",7/222,false,70,60,85,50,60,1,0,0,0,1,https://i.imgur.com/3tcdheR.png
BTD-8/222,Lystone,Lystone,Lystone,Lystone,,,btd,common,overworld,Minion Muge,Lacaio Mago,:overworldmugic::overworldmugic:: Target Creature gains 30 to all Disciplines.,:overworldmugic::overworldmugic:: A Criatura alvo ganha 30 em todas as Disciplinas.,,,:overworldmugic:: Target Creature gains 10 to all Disciplines.,:overworldmugic:: A Criatura alvo ganha 10 em todas as Disciplinas.,true,false,false,false,,"Khary Randolph, John Rauch",8/222,false,35,40,70,35,35,3,0,0,0,0,https://i.imgur.com/LmryGcT.png
BTD-9/222,Okaxor,Okaxor,Okaxor,Okaxor,,,btd,super rare,overworld,Caretaker Minion,Zelador Lacaio,:overworldmugic:: Target Creature gains 25 to a Discipline of your choice.,:overworldmugic:: A Criatura alvo ganha 25 em uma Disciplina de sua escolha.,,,:overworldmugic:: Target Mugic or ability cannot increase or decrease any Creature's Disciplines.,:overworldmugic:: O Mugic ou habilidade alvo não pode aumentar ou diminuir as Disciplinas de nenhuma Criatura.,true,false,false,false,,"Khary Randolph, Anthony Washington",9/222,false,55,35,85,40,45,3,0,0,0,1,https://i.imgur.com/PCiISR1.png
BTD-10/222,"Tangath Toborn, In Training","Tangath Toborn, Em Treinamento",Tangath Toborn,Tangath Toborn,In Training, Em Treinamento,btd,super rare,overworld,Hero Warrior,Herói Guerreiro,":overworldmugic:: Tangath Toborn gains or loses :courage:Courage, :power:Power, :wisdom:Wisdom and :speed:Speed to make its Disciplines equal to its Scanned Disciplines.",":overworldmugic:: Tangath Toborn ganha ou perde :courage:Coragem, :power:Poder, :wisdom:Sabedoria e :speed:Velocidade para igualar suas Disciplinas às suas Disciplinas Escaneadas.",,,,,false,false,false,false,,"Khary Randolph, Etienne St.Laurent",10/222,false,60,85,95,45,70,2,1,0,1,1,https://i.imgur.com/lHo9ZgZ.png
BTD-11/222,Targubaj,Targubaj,Targubaj,Targubaj,,,btd,uncommon,overworld,Minion Muge,Lacaio Mago,:overworldmugic:: Heal 10 damage to target engaged Creature.,:overworldmugic:: Cure 10 de dano à Criatura alvo em combate.,,,:overworldmugic:: Relocate target opposing unengaged Creature to any unoccupied space on the Battleboard adjacent to it.,:overworldmugic:: Realoque a Criatura alvo não combatente para qualquer espaço desocupado no Tabuleiro adjacente a ela.,true,false,false,false,,"Khary Randolph, Emilio Lopez",11/222,false,55,65,75,60,50,1,1,0,0,0,https://i.imgur.com/GMMueqZ.png
BTD-12/222,"Tartarek, Psi Overloader","Tartarek, Sobrecarregador Psíquico",Tartarek,Tartarek,Psi Overloader, Sobrecarregador Psíquico,btd,ultra rare,overworld,Hero Minion,Herói Lacaio,":overworldmugic:: Target Creature gains 35 :wisdom:Wisdom. 
Discard an OverWorld Mugic Card: Destroy target Chieftain Creature with 100 or more :wisdom:Wisdom. ",":overworldmugic:: A Criatura alvo ganha 35 de :wisdom:Sabedoria.
Descarte um Mugic do Outromundo: Destrua a criatura Chefe alvo com 100 ou mais de :wisdom:Sabedoria.",,,Tartarek can activate its normal abilities.,Tartarek pode ativar suas habilidades normais.,true,false,false,false,,"Khary Randolph, Etienne St.Laurent",12/222,false,110,50,110,70,70,2,1,0,1,0,https://i.imgur.com/PBnLOL0.png
BTD-13/222,Trimdaal,Trimdaal,Trimdaal,Trimdaal,,,btd,uncommon,overworld,Minion Elementalist,Lacaio Elementalista,:fire:Fire 5.,:fire:Fogo 5.,,,:water:Water  5,:water:Água 5,true,false,false,false,,"Tim Kane, Etienne St.Laurent",13/222,false,55,60,90,50,50,1,1,0,0,1,https://i.imgur.com/7Mlz2Ah.png
BTD-14/222,Wrenges,Wrenges,Wrenges,Wrenges,,,btd,uncommon,overworld,Minion Muge,Lacaio Mago,:overworldmugic:: Heal 15 damage to target engaged Creature.,:overworldmugic:: Cure 15 de dano à Criatura alvo em combate.,,,":overworldmugic: Heal 10 damage to target Creature. If that Creature is on your side of the Battleboard, it also gains 10 to all Disciplines.",":overworldmugic:: Cura 10 de dano à criatura alvo.
Se essa criatura estiver no seu lado do Tabuleiro, ela também ganha 10 em todas as suas Disciplinas.",true,false,false,false,,"Dan Norton, David Curiel",14/222,false,40,35,55,50,40,2,0,0,0,0,https://i.imgur.com/WXMyH9e.png
ROTO-1/100,Aivenna,Aivenna,Aivenna,Aivenna,,,roto,super rare,overworld,Hero Warrior,Herói Guerreiro,"Outperform :courage:Courage 5.
Outperform :wisdom:Wisdom 5.
While you control a Muge Creature, Aivenna has ""Support: all Disciplines 5.""","Exceder :courage:Coragem em 5.
Exceder :wisdom:Sabedoria em 5.
Enquanto você controlar um Mago, Aivenna terá ""Suporte: Todas as Disciplinas 5"".",,,,,false,true,false,true,,"Khary Randolph, David Curiel",1/100,false,90,60,100,50,75,0,0,0,0,0,https://i.imgur.com/WkEWX1F.png
ROTO-2/100,Arrthoa,Arrthoa,Arrthoa,Arrthoa,,,roto,rare,overworld,Minion Scout,Lacaio Explorador,"While an opposing Creature has :water:Water, Arrthoa has ""Range"" and ""Swift 1.""","Enquanto uma Criatura do oponente tiver :water:Água, Arrthoa tem ""Alcance"" e ""Ágil 1"".",,,"While an opposing Creature has Swift, Arrthoa has ""Defender.""","Enquanto uma Criatura do oponente tiver ""Ágil"", Arrthoa tem ""Defensor"".",true,false,false,false,,"Khary Randolph, David Curiel",2/100,false,75,60,75,70,65,0,1,0,0,0,https://i.imgur.com/tvsXijD.png
ROTO-3/100,"Attacat, Tactical Aide","Attacat, Auxilio Tático",Attacat,Attacat,Tactical Aide, Auxilio Tático,roto,common,overworld,Strategist Minion,Estrategista Lacaio,":overworldmugic:: Heal 10 damage to target adjacent OverWorld Creature.
Swift 2.",":overworldmugic:: Cure 10 de dano à Criatura alvo adjacente do OutroMundo.
Ágil 2.",,,":overworldmugic:: Heal 10 damage to target adjacent M'arrillian Creature.
Range, Swift 1",":overworldmugic:: Cure 10 de dano à Criatura alvo adjacente M'arrillian.
Alcance, Ágil 1",true,false,false,false,,"Khary Randolph, Etienne St.Laurent",3/100,false,70,45,65,110,60,1,0,0,1,1,https://i.imgur.com/PTSY3Hd.png
ROTO-4/100,Biakan,Biakan,Biakan,Biakan,,,roto,uncommon,overworld,Caretaker Minion,Zelador Lacaio,"If an opponent would reveal a new active Location on your turn, instead you reveal a new active Location.","Se o oponente fosse revelar um novo Local ativo no seu turno, em vez disso, você revela um novo Local ativo.",,,"When an opposing Creature wins Initiative, reveal the top card of your Location Deck and it becomes the new active Location.","Quando uma Criatura do oponente ganha a iniciativa, revele a carta do topo do seu Baralho de Locais e ela se torna o novo local ativo.",true,false,false,false,,"Keron Grant, VJ Comando",4/100,false,65,55,85,50,55,1,0,1,0,1,https://i.imgur.com/x8yZ2WU.png
ROTO-5/100,Gimwei,Gimwei,Gimwei,Gimwei,,,roto,rare,overworld,Minion Elementalist,Lacaio Elementalista,":fire:Fire 5.
When Gimwei is dealt 20 or more damage from a single source, deal 5 damage to target Creature.",":fire:Fogo 5.
Quando Gimwei sofrer 20 ou mais de dano de uma única fonte, cause 5 de dano à Criatura alvo.",,,"Outperform :wisdom:Wisdom  5.
When Gimwei deals 20 or more damage with a single attack, it gains 20 to all Disciplines.","Exceder :wisdom:Sabedoria 5.
Quando Gimwei causa 20 ou mais de dano com um único ataque, ele ganha 20 em todas as Disciplinas.",true,false,false,false,,"Khary Randolph, Axer",5/100,false,80,50,95,45,65,1,1,1,0,0,https://i.imgur.com/ytAjT6x.png
ROTO-6/100,Hune Paltanin,Hune Paltanin,Hune Paltanin,Hune Paltanin,,,roto,super rare,overworld,Caretaker,Zelador,"When a Mugic counter is removed from an opposing non-OverWorld Creature, heal 10 damage to target Creature.","Quando um :genericmugic: for removido de uma Criatura do oponente que não seja do OutroMundo, cure 10 de dano à Criatura alvo.","She is rarely seen outside the Library, but Maxxor needs all the help he can get.","Ela raramente é vista fora da Biblioteca, mas Maxxor precisa de toda a ajuda disponível.",,,false,true,false,true,,"Keron Grant, Anthony Washington",6/100,false,85,25,120,25,45,2,0,0,0,0,https://i.imgur.com/JCQq99d.png
ROTO-7/100,"Najarin, Fluidmorphers' Foe","Najarin, Inimigo dos Fluidomorfos",Najarin,Najarin,Fluidmorphers' Foe, Inimigo dos Fluidomorfos,roto,ultra rare,overworld,Hero Strategist,Herói Estrategista,"When an opposing Creature not named Najarin has a Mugic counter put on it, put a Mugic counter on Najarin.
:overworldmugic:: Target Creature gains 5 Energy.
:overworldmugic::overworldmugic:: Negate target M'arrillian Mugic.","Quando uma Criatura do oponente que não se chama Najarin receber um Contador de Mugic, coloque um Contador de Mugic em Najarin.
:overworldmugic:: A Criatura alvo ganha 5 de Energia.
:overworldmugic::overworldmugic:: Negue o Mugic M'arrillian alvo.",,,,,false,true,false,false,,"Khary Randolph, Etienne St.Laurent",7/100,false,40,45,80,55,30,3,0,0,0,0,https://i.imgur.com/flW5rXo.png
TOTT-1/100,Drabe,Drabe,Drabe,Drabe,,,tott,common,overworld,Caretaker Muge,Zelador Mago,:overworldmugic:: Target Creature gains 15 Energy.,:overworldmugic:: A Criatura alvo ganha 15 de Energia.,Each tattoo symbolizes a fallen friend. Drabe fears he will add several more before the fighting is done.,Cada tatuagem simboliza um amigo que se foi. Drabe teme que terá que fazer várias outras antes que a luta termine.,,,false,false,false,true,,Imaginary Friends Studios,1/100,false,65,40,75,45,55,2,0,0,0,0,https://i.imgur.com/jlnrNXb.png
TOTT-2/100,"Intress, Natureforce","Intress, Fora da Natureza",Intress,Intress,Natureforce, Fora da Natureza,tott,ultra rare,overworld,Elementalist,Elementalista,:overworldmugic:: Creatures you control gain 5 Energy for each Elemental Type they have.,:overworldmugic:: As Criaturas que você controla ganham 5 de Energia para cada Elemento que possuírem.,"""Despite our differences, since the Cothica flows through each of us, we are all united.""— Intress","""Apesar de nossas diferenças, como a Cothica flui através de cada um de nós, estamos todos unidos."" — Intress",,,false,true,false,true,,"Khary Randolph, Etienne St.Laurent",2/100,false,105,75,100,80,60,2,0,0,1,1,https://i.imgur.com/PEbOdN2.png
TOTT-3/100,Jaidwarl,Jaidwarl,Jaidwarl,Jaidwarl,,,tott,common,overworld,Minion Elementalist,Lacaio Elementalista,:overworldmugic:: Target Creature gains all Elemental Types your Creatures have.,:overworldmugic:: A Criatura alvo ganha todos os Elementos que suas Criaturas possuem.,,,:overworldmugic:: Target Creature loses all Elemental Types your Creatures have.,:overworldmugic:: A Criatura alvo perde todos os Elementos que suas Criaturas possuem.,true,false,false,false,,Imaginary Friends Studios,3/100,false,55,55,80,40,55,1,0,0,1,0,https://i.imgur.com/we4S9Qs.png
TOTT-4/100,Hune Paltanin,"Olkiex, Piloto Extrordinário",Olkiex,Olkiex,Driver Extraordinaire, Piloto Extrordinário,tott,uncommon,overworld,Strategist,Estrategista,"When Olkiex plays an Attack Card while equipped, it gains 5 Energy.","Quando Olkiex joga um Ataque enquanto estiver equipado, ele ganha 5 de Energia.","It only took six straight Prototype Demolition Field victories for Bodal to acknowledge that Olkiex was a ""capable"" driver.","Bastaram seis vitórias consecutivas de Olkiex no Campo Prototípico de Demolição para que Bodal reconhecesse que ele era um piloto ""competente"".",,,false,false,false,false,,"Keron Grant, Axer",4/100,false,75,60,50,45,60,1,1,0,0,0,https://i.imgur.com/Ome3qEX.png
TOTT-13/100,"Ørth, The Empowerer","Ørth, O Empoderador",Ørth,Ørth,The Empowerer, O Empoderador,tott,rare,overworld,Elementalist,Elementalista,"If the Initiative of the active Location is an Elemental Type, your engaged Creature has ""Element 5"" in that Elemental Type.","Se a Iniciativa do Local ativo for de um Elemento, sua Criatura em combate ganha ""Elemento 5"" desse Elemento.","Alliances can be forged in the heat of battle, but trust? That is not as easy.","Alianças podem ser forjadas no calor da batalha, mas confiança? Isso não é tão fácil.",,,false,true,false,false,,"Gustavo, David Curiel",13/100,false,95,110,50,30,45,1,0,0,1,0,https://i.imgur.com/UCXs13Z.png
TOTT-20/100,"Rellim, Watermaster","Rellim, Mestre da Água",Rellim,Rellim,Watermaster, Mestre da Água,tott,super rare,overworld,Caretaker Minion,Zelador Lacaio,Other Creatures you control with :water:Water have an additional 10 Energy.,Outras Criaturas que você controla com :water:Água têm 10 de Energia adicional.,,,"M'arrillian Creatures you control have "":water:Water  5.""","Os M'arrillian que você controla têm "":water:Água 5.""",true,true,false,false,,"Khary Randolph, Etienne St.Laurent",20/100,false,95,85,65,35,55,1,0,0,0,1,https://i.imgur.com/mGZmkuE.png
